CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2SinceWeek,Promo2SinceYear,StoreType,Assortment,Promo2,PromoInterval,Store
107,9,2007,0,0,a,c,0,,16618
8291,0,0,36,2009,a,c,1,"Jan,Apr,Jul,Oct",16633
5852,4,2012,14,2011,a,a,1,"Jan,Apr,Jul,Oct",16709
317,3,2010,14,2012,a,c,1,"Mar,Jun,Sept,Dec",16735
497,4,2010,0,0,c,a,0,,16778
1744,0,0,14,2015,a,a,1,"Jan,Apr,Jul,Oct",16834
2055,3,2008,14,2013,d,c,1,"Feb,May,Aug,Nov",16874
1927,3,2011,12,2010,d,c,1,"Jan,Apr,Jul,Oct",16953
74172,8,2012,0,0,c,a,0,,16962
5619,1,2001,43,2009,a,a,1,"Feb,May,Aug,Nov",16963
8933,0,0,0,0,d,c,0,,16973
207,0,0,0,0,a,a,0,,17028
19980,9,2008,22,2011,a,a,1,"Jan,Apr,Jul,Oct",17062
10338,4,2005,0,0,d,a,0,,17089
635,0,0,19,2014,a,a,1,"Jan,Apr,Jul,Oct",17112
8752,0,0,12,2013,a,c,1,"Jan,Apr,Jul,Oct",17138
213,11,2004,0,0,a,a,0,,17183
1802,0,0,37,2010,d,a,1,"Mar,Jun,Sept,Dec",17211
3410,0,0,0,0,a,c,0,,17212
7215,3,2013,11,2014,d,c,1,"Mar,Jun,Sept,Dec",17238
1271,3,2014,40,2014,d,a,1,"Jan,Apr,Jul,Oct",17281
2575,5,2005,0,0,d,a,0,,17311
430,8,2013,5,2013,a,a,1,"Feb,May,Aug,Nov",17346
4613,0,0,0,0,a,a,0,,17373
5070,12,0,37,2010,a,c,1,"Mar,Jun,Sept,Dec",17410
20622,4,2007,0,0,a,a,0,,17462
9393,9,2014,0,0,d,c,0,,17508
1855,0,0,21,2012,d,c,1,"Jan,Apr,Jul,Oct",17537
3852,9,2013,41,2012,a,c,1,"Mar,Jun,Sept,Dec",17586
2813,0,0,18,2012,a,a,1,"Jan,Apr,Jul,Oct",17607
3598,5,2008,40,2009,a,a,1,"Jan,Apr,Jul,Oct",17608
2092,9,2009,0,0,a,c,0,,17649
1553,8,2007,0,0,a,c,0,,17658
7656,0,0,41,2009,d,a,1,"Feb,May,Aug,Nov",17703
2171,0,0,0,0,a,c,0,,17708
1244,9,2014,0,0,a,c,0,,17712
312,5,2012,40,2014,a,c,1,"Jan,Apr,Jul,Oct",17783
206,0,0,31,2010,a,c,1,"Mar,Jun,Sept,Dec",17807
771,7,2014,36,2013,d,c,1,"Feb,May,Aug,Nov",17824
1969,12,0,0,0,d,c,0,,17858
544,7,2009,0,0,a,a,0,,17912
680,3,2012,13,2011,a,a,1,"Feb,May,Aug,Nov",17955
111,7,2007,14,2014,a,a,1,"Jan,Apr,Jul,Oct",17978
11559,10,2008,16,2011,a,a,1,"Jan,Apr,Jul,Oct",18020
5891,0,0,27,2013,a,c,1,"Jan,Apr,Jul,Oct",18088
712,0,0,17,2010,a,c,1,"Jan,Apr,Jul,Oct",18103
1108,0,0,0,0,a,a,0,,18104
122,0,0,40,2011,d,c,1,"Jan,Apr,Jul,Oct",18118
14696,0,0,0,0,a,c,0,,18200
1239,12,2009,14,2014,a,c,1,"Jan,Apr,Jul,Oct",18247
15613,12,2009,0,0,d,a,0,,18293
16986,9,2014,0,0,d,c,0,,18313
25030,10,0,0,0,a,a,0,,18350
5869,9,2009,0,0,d,a,0,,18398
1829,2,2010,0,0,a,a,0,,18424
131,5,2014,0,0,a,a,0,,18449
2126,12,2011,12,2013,d,c,1,"Jan,Apr,Jul,Oct",18453
2699,0,0,13,2011,d,c,1,"Mar,Jun,Sept,Dec",18505
3302,7,2011,36,2009,d,c,1,"Jan,Apr,Jul,Oct",18569
7,1,2009,0,0,a,a,0,,18609
44239,4,2011,0,0,d,c,0,,18668
13,7,2014,0,0,c,a,0,,18695
7498,0,0,23,2013,a,c,1,"Feb,May,Aug,Nov",18708
15381,0,0,14,2014,a,a,1,"Mar,Jun,Sept,Dec",18775
570,0,0,0,0,a,c,0,,18803
1438,0,0,7,2011,a,c,1,"Mar,Jun,Sept,Dec",18843
769,4,2015,0,0,c,c,0,,18892
4213,5,2013,0,0,b,a,0,,18893
2245,9,2009,8,2013,a,c,1,"Jan,Apr,Jul,Oct",18894
1801,7,2014,14,2011,d,c,1,"Mar,Jun,Sept,Dec",18939
345,9,2011,0,0,a,a,0,,18976
16700,0,0,0,0,d,c,0,,18993
16503,10,2002,10,2012,d,a,1,"Feb,May,Aug,Nov",18994
1371,12,2010,0,0,a,c,0,,19008
483,0,0,46,2012,d,c,1,"Mar,Jun,Sept,Dec",19044
1418,8,2013,12,2010,c,a,1,"Jan,Apr,Jul,Oct",19082
1799,9,2010,0,0,a,a,0,,19103
1109,0,0,40,2013,a,c,1,"Jan,Apr,Jul,Oct",19177
59,9,2011,0,0,a,c,0,,19229
3820,10,2010,40,2014,d,c,1,"Jan,Apr,Jul,Oct",19242
1516,6,1290,0,0,a,a,0,,19324
3118,1,2007,16,2012,c,c,1,"Feb,May,Aug,Nov",19379
900,9,2005,42,2010,c,a,1,"Jan,Apr,Jul,Oct",19422
9,0,0,46,2009,a,a,1,"Feb,May,Aug,Nov",19437
862,10,2013,14,2011,a,c,1,"Jan,Apr,Jul,Oct",19451
609,12,2010,0,0,a,c,0,,19487
1962,0,0,0,0,d,c,0,,19497
11875,0,0,0,0,a,a,0,,19552
1371,0,0,47,2009,a,a,1,"Feb,May,Aug,Nov",19592
8522,11,2011,0,0,a,a,0,,19635
10905,0,0,36,2009,d,c,1,"Feb,May,Aug,Nov",19683
3724,0,0,0,0,d,c,0,,19729
24972,9,2010,0,0,d,c,0,,19734
558,7,2010,13,2011,d,a,1,"Jan,Apr,Jul,Oct",19769
4845,7,2007,0,0,d,c,0,,19809
2838,0,0,30,2012,a,c,1,"Mar,Jun,Sept,Dec",19846
14560,0,0,11,2011,d,a,1,"Feb,May,Aug,Nov",19882
2040,12,2008,10,2014,a,a,1,"Mar,Jun,Sept,Dec",19931
294,3,2015,0,0,c,a,0,,19938
2882,10,2014,0,0,d,a,0,,19999
13311,11,1231,40,2014,d,c,1,"Jan,Apr,Jul,Oct",20030
759,0,0,7,2013,b,b,1,"Jan,Apr,Jul,Oct",20040
13507,9,2005,27,2011,d,c,1,"Jan,Apr,Jul,Oct",20117
422,5,2009,0,0,a,a,0,,20176
1360,0,0,0,0,c,c,0,,20178
328,11,2011,19,2013,a,c,1,"Feb,May,Aug,Nov",20179
542,6,2010,37,2012,a,c,1,"Jan,Apr,Jul,Oct",20180
111,1,2004,0,0,a,a,0,,20181
2732,12,2005,0,0,a,a,0,,20184
178,5,2010,40,2014,a,c,1,"Jan,Apr,Jul,Oct",20254
11487,0,0,25,2013,a,a,1,"Jan,Apr,Jul,Oct",20280
2068,0,0,45,2009,d,a,1,"Feb,May,Aug,Nov",20318
4226,11,2005,43,2014,d,c,1,"Mar,Jun,Sept,Dec",20330
2257,0,0,40,2014,c,c,1,"Mar,Jun,Sept,Dec",20343
564,12,2011,0,0,a,a,0,,20381
4455,3,2013,25,2011,c,c,1,"Feb,May,Aug,Nov",20457
443,10,2011,40,2014,d,a,1,"Jan,Apr,Jul,Oct",20478
193,12,2005,13,2010,a,a,1,"Jan,Apr,Jul,Oct",20479
418,12,2011,16,2012,a,c,1,"Jan,Apr,Jul,Oct",20528
841,0,0,9,2013,a,c,1,"Feb,May,Aug,Nov",20541
242,12,2008,0,0,a,a,0,,20596
2155,5,314,13,2012,a,a,1,"Jan,Apr,Jul,Oct",20627
2558,0,0,0,0,d,c,0,,20649
7425,4,2013,0,0,d,c,0,,20686
1654,9,2005,0,0,a,a,0,,20773
194,9,2009,0,0,a,a,0,,20793
1905,7,2002,0,0,a,a,0,,20824
1135,0,0,0,0,a,a,0,,20834
25171,0,0,0,0,d,c,0,,20883
20925,10,2013,14,2014,a,a,1,"Jan,Apr,Jul,Oct",20964
519,12,1043,9,2013,c,c,1,"Jan,Apr,Jul,Oct",20991
472,7,2011,10,2010,a,a,1,"Jan,Apr,Jul,Oct",21039
3602,11,2007,14,2013,d,a,1,"Feb,May,Aug,Nov",21089
2054,12,2007,40,2014,a,a,1,"Jan,Apr,Jul,Oct",21122
1071,4,0,14,2011,a,c,1,"Feb,May,Aug,Nov",21202
2229,4,2009,6,2010,a,a,1,"Jan,Apr,Jul,Oct",21229
1017,12,2013,21,2009,a,a,1,"Jan,Apr,Jul,Oct",21307
5749,7,2011,37,2009,d,c,1,"Jan,Apr,Jul,Oct",21334
4373,7,2014,14,2013,a,c,1,"Jan,Apr,Jul,Oct",21383
283,0,0,0,0,d,a,0,,21434
62,9,2008,0,0,a,a,0,,21472
1265,9,2011,40,2014,d,c,1,"Jan,Apr,Jul,Oct",21511
190,4,2010,0,0,c,a,0,,21547
3700,9,2007,0,0,a,a,0,,21568
1658,6,1346,35,2010,a,c,1,"Mar,Jun,Sept,Dec",21613
2461,3,2005,0,0,d,a,0,,21674
1029,0,0,40,2013,a,c,1,"Feb,May,Aug,Nov",21708
7048,7,2003,0,0,d,c,0,,21721
2077,5,2011,40,2014,a,a,1,"Jan,Apr,Jul,Oct",21758
572,0,0,8,2013,d,a,1,"Feb,May,Aug,Nov",21759
6291,3,2014,0,0,d,c,0,,21760
3044,5,2010,0,0,d,c,0,,21799
1749,11,2009,14,2014,a,a,1,"Jan,Apr,Jul,Oct",21857
391,2,2011,36,2014,a,a,1,"Feb,May,Aug,Nov",21859
1336,11,2013,0,0,c,c,0,,21866
12805,0,0,0,0,d,c,0,,21930
1840,7,2012,30,2010,c,a,1,"Jan,Apr,Jul,Oct",21964
9294,5,0,29,2009,d,a,1,"Jan,Apr,Jul,Oct",22020
2076,0,0,14,2012,d,c,1,"Jan,Apr,Jul,Oct",22056
2713,0,0,13,2014,a,c,1,"Jan,Apr,Jul,Oct",22069
16845,10,2008,14,2013,d,c,1,"Feb,May,Aug,Nov",22117
38752,3,2007,0,0,a,c,0,,22186
46,11,2013,0,0,a,c,0,,22206
6311,4,2005,20,2012,d,c,1,"Mar,Jun,Sept,Dec",22287
6674,0,0,40,2014,a,c,1,"Jan,Apr,Jul,Oct",22317
4497,11,2006,0,0,a,a,0,,22395
683,10,2009,40,2014,c,c,1,"Jan,Apr,Jul,Oct",22400
2073,11,2012,0,0,d,c,0,,22448
3171,7,2014,0,0,a,c,0,,22452
790,7,2013,0,0,a,a,0,,22532
1449,12,2014,12,2014,a,a,1,"Jan,Apr,Jul,Oct",22548
732,5,2011,40,2014,d,c,1,"Jan,Apr,Jul,Oct",22556
5792,5,2005,28,2014,d,c,1,"Mar,Jun,Sept,Dec",22629
2919,0,0,36,2014,a,a,1,"Jan,Apr,Jul,Oct",22684
1116,0,0,43,2012,a,c,1,"Jan,Apr,Jul,Oct",22721
2532,0,0,33,2009,d,c,1,"Jan,Apr,Jul,Oct",22790
11138,8,2005,0,0,c,a,0,,22800
5855,7,2012,27,2010,d,a,1,"Mar,Jun,Sept,Dec",22862
229,7,2005,13,2010,a,c,1,"Jan,Apr,Jul,Oct",22901
2498,3,2013,0,0,d,c,0,,22942
9021,7,2011,30,2013,d,c,1,"Feb,May,Aug,Nov",23022
12329,6,2015,0,0,a,c,0,,23039
20395,7,2007,0,0,d,a,0,,23074
2152,2,2003,14,2013,a,a,1,"Jan,Apr,Jul,Oct",23123
133,0,0,24,2010,a,c,1,"Jan,Apr,Jul,Oct",23169
256,8,2011,0,0,a,c,0,,23230
111,11,2008,14,2013,c,c,1,"Feb,May,Aug,Nov",23248
149,0,0,19,2011,a,a,1,"Mar,Jun,Sept,Dec",23285
2003,7,2007,6,2012,d,a,1,"Jan,Apr,Jul,Oct",23311
2304,11,2009,13,2011,a,c,1,"Jan,Apr,Jul,Oct",23365
317,0,0,21,2011,d,a,1,"Jan,Apr,Jul,Oct",23406
492,9,2007,0,0,a,a,0,,23479
3703,0,0,0,0,a,a,0,,23516
5523,10,2014,9,2014,a,a,1,"Jan,Apr,Jul,Oct",23578
6710,0,0,0,0,a,c,0,,23608
2463,9,2005,29,2015,d,c,1,"Feb,May,Aug,Nov",23636
14430,9,2009,0,0,a,a,0,,23678
6862,9,2012,0,0,c,c,0,,23698
904,6,734,0,0,a,a,0,,23753
3656,0,0,30,2012,d,c,1,"Jan,Apr,Jul,Oct",23777
2160,0,0,0,0,a,a,0,,23781
246,12,2014,0,0,a,a,0,,23833
310,0,0,0,0,a,a,0,,23907
4846,9,2010,0,0,d,c,0,,23940
714,0,0,40,2013,a,a,1,"Jan,Apr,Jul,Oct",24005
4412,9,2011,0,0,a,c,0,,24023
784,0,0,15,2013,a,c,1,"Feb,May,Aug,Nov",24075
444,0,0,0,0,c,a,0,,24165
299,0,0,0,0,a,c,0,,24201
7625,8,2011,14,2014,a,c,1,"Feb,May,Aug,Nov",24240
12818,0,0,13,2011,d,c,1,"Feb,May,Aug,Nov",24277
15800,3,2010,0,0,a,c,0,,24326
1117,4,2008,0,0,c,a,0,,24375
494,8,2010,24,2014,c,c,1,"Jan,Apr,Jul,Oct",24440
577,0,0,35,2010,c,c,1,"Mar,Jun,Sept,Dec",24495
2815,10,2010,0,0,a,a,0,,24538
2701,10,2006,0,0,a,c,0,,24562
364,4,2013,0,0,a,a,0,,24563
2855,0,0,43,2009,a,a,1,"Feb,May,Aug,Nov",24610
1478,0,0,49,2010,d,c,1,"Jan,Apr,Jul,Oct",24645
1200,9,2013,0,0,a,a,0,,24694
1356,0,0,27,2010,a,a,1,"Mar,Jun,Sept,Dec",24711
479,6,2013,37,2012,a,c,1,"Jan,Apr,Jul,Oct",24746
22226,0,0,0,0,a,c,0,,24774
374,11,2009,20,2010,a,a,1,"Jan,Apr,Jul,Oct",24853
18,9,2012,0,0,a,a,0,,24906
3250,7,2003,0,0,a,a,0,,24908
2867,4,2002,0,0,d,a,0,,24909
350,6,2013,0,0,c,c,0,,24910
2173,0,0,14,2014,a,c,1,"Mar,Jun,Sept,Dec",24936
1759,7,2002,0,0,a,a,0,,24991
10537,4,2015,0,0,d,c,0,,25043
9774,5,2014,0,0,a,a,0,,25079
3315,0,0,0,0,d,a,0,,25122
2164,0,0,48,2011,c,c,1,"Jan,Apr,Jul,Oct",25181
913,1,2009,0,0,a,c,0,,25218
2014,4,2007,0,0,a,a,0,,25254
16124,0,0,40,2009,a,c,1,"Mar,Jun,Sept,Dec",25255
4791,9,2010,48,2011,d,c,1,"Mar,Jun,Sept,Dec",25293
1257,3,2014,4,2014,d,a,1,"Jan,Apr,Jul,Oct",25323
5490,4,2007,19,2012,d,c,1,"Mar,Jun,Sept,Dec",25381
6723,10,2010,0,0,a,c,0,,25433
4947,0,0,0,0,a,a,0,,25452
11126,0,0,38,2009,d,a,1,"Feb,May,Aug,Nov",25501
3599,12,2007,0,0,d,c,0,,25511
2737,11,2012,0,0,c,c,0,,25579
5948,9,2005,0,0,d,a,0,,25600
932,8,2001,0,0,a,a,0,,25658
533,12,2005,0,0,a,a,0,,25704
242,0,0,0,0,c,c,0,,25794
3846,7,2009,0,0,a,c,0,,25844
21657,8,2007,0,0,a,a,0,,25848
752,6,2009,0,0,d,c,0,,25937
1033,4,2014,0,0,a,a,0,,25964
15414,0,0,0,0,d,c,0,,26029
1424,11,2003,14,2011,a,a,1,"Jan,Apr,Jul,Oct",26050
71,0,0,0,0,a,a,0,,26127
325,9,2005,14,2014,a,c,1,"Jan,Apr,Jul,Oct",26139
467,0,0,30,2011,c,c,1,"Jan,Apr,Jul,Oct",26175
13428,0,0,5,2013,d,c,1,"Jan,Apr,Jul,Oct",26232
7445,4,1999,0,0,d,c,0,,26247
225,3,2007,0,0,a,a,0,,26318
4905,3,2012,0,0,d,a,0,,26361
222,0,0,28,2011,a,a,1,"Mar,Jun,Sept,Dec",26419
37067,0,0,0,0,d,c,0,,26434
3571,9,2009,39,2013,d,a,1,"Jan,Apr,Jul,Oct",26435
9365,4,2006,15,2011,d,c,1,"Jan,Apr,Jul,Oct",26436
3513,11,2011,0,0,a,c,0,,26443
1112,6,2012,0,0,d,c,0,,26534
5689,5,2013,14,2013,a,a,1,"Feb,May,Aug,Nov",26535
804,1,266,36,2012,c,a,1,"Jan,Apr,Jul,Oct",26548
58131,11,2012,0,0,d,c,0,,26585
50830,4,2007,0,0,c,a,0,,26601
2141,6,2000,14,2011,c,a,1,"Jan,Apr,Jul,Oct",26670
6950,9,2010,0,2012,a,a,1,"Jan,Apr,Jul,Oct",26702
75,0,0,29,2010,a,a,1,"Mar,Jun,Sept,Dec",26733
216,3,2009,12,2012,c,a,1,"Jan,Apr,Jul,Oct",26734
14711,1,2002,0,0,d,c,0,,26744
2202,0,0,0,0,a,a,0,,26824
1043,4,2015,0,0,a,c,0,,26851
15298,3,2013,0,0,a,c,0,,26882
2685,4,2008,13,2015,c,c,1,"Jan,Apr,Jul,Oct",26883
2947,4,2005,0,0,d,a,0,,26948
6571,4,2008,34,2013,d,c,1,"Jan,Apr,Jul,Oct",27018
48487,7,2011,14,2013,a,a,1,"Feb,May,Aug,Nov",27071
2844,0,0,36,2013,c,a,1,"Jan,Apr,Jul,Oct",27098
4676,5,2014,13,2014,a,a,1,"Mar,Jun,Sept,Dec",27146
3139,0,0,0,0,a,c,0,,27208
9969,4,2012,0,0,a,a,0,,27226
3914,10,2007,40,2009,a,a,1,"Feb,May,Aug,Nov",27261
5116,10,2007,0,0,a,a,0,,27324
571,3,2007,40,2014,a,a,1,"Jan,Apr,Jul,Oct",27325
5432,4,0,0,0,d,a,0,,27332
63838,6,2007,0,0,a,a,0,,27375
15657,9,2012,0,0,a,c,0,,27391
8399,3,2004,0,0,a,c,0,,27465
13683,2,2013,15,2011,a,c,1,"Jan,Apr,Jul,Oct",27474
2921,10,2003,40,2014,d,a,1,"Jan,Apr,Jul,Oct",27570
7412,9,2010,0,0,a,a,0,,27613
17132,4,2015,0,0,a,a,0,,27621
2816,4,2011,0,0,a,a,0,,27665
336,11,2009,27,2012,a,a,1,"Mar,Jun,Sept,Dec",27674
14628,12,2003,0,0,d,a,0,,27720
1507,1,2005,14,2011,d,a,1,"Jan,Apr,Jul,Oct",27733
3851,0,0,0,0,a,a,0,,27776
265,0,0,21,2012,d,c,1,"Mar,Jun,Sept,Dec",27819
3110,0,0,0,0,d,a,0,,27867
16189,0,0,21,2013,a,a,1,"Feb,May,Aug,Nov",27907
2568,11,0,0,0,a,a,0,,27918
82,0,0,40,2011,a,a,1,"Jan,Apr,Jul,Oct",27919
603,3,2009,0,0,d,c,0,,27944
71,7,2005,35,2010,a,c,1,"Mar,Jun,Sept,Dec",27990
1124,12,2009,13,2012,d,c,1,"Mar,Jun,Sept,Dec",28047
107,4,2011,12,2010,a,c,1,"Jan,Apr,Jul,Oct",28105
1232,7,2006,12,2011,c,a,1,"Jan,Apr,Jul,Oct",28154
1211,11,2012,17,2013,a,a,1,"Feb,May,Aug,Nov",28192
536,0,0,40,2012,c,a,1,"Jan,Apr,Jul,Oct",28245
2954,11,2012,0,0,d,c,0,,28269
543,11,2005,0,0,d,c,0,,28343
16701,4,0,39,2009,a,a,1,"Jan,Apr,Jul,Oct",28361
3872,0,0,13,2011,a,c,1,"Mar,Jun,Sept,Dec",28393
2326,10,2009,0,0,a,a,0,,28451
1567,3,2008,35,2014,d,c,1,"Jan,Apr,Jul,Oct",28460
25772,4,2007,0,0,a,a,0,,28461
281,12,2007,18,2010,a,a,1,"Jan,Apr,Jul,Oct",28462
2034,0,0,14,2012,d,a,1,"Jan,Apr,Jul,Oct",28463
14553,5,2005,39,2009,a,c,1,"Jan,Apr,Jul,Oct",28468
194,0,0,36,2013,a,c,1,"Feb,May,Aug,Nov",28538
1432,10,0,40,2011,d,a,1,"Jan,Apr,Jul,Oct",28562
719,5,2005,4,2010,c,a,1,"Jan,Apr,Jul,Oct",28566
1769,0,0,5,2010,c,a,1,"Jan,Apr,Jul,Oct",28612
395,0,0,42,2009,a,a,1,"Feb,May,Aug,Nov",28653
235,6,2011,0,0,a,a,0,,28702
1843,0,0,8,2013,a,a,1,"Jan,Apr,Jul,Oct",28711
11493,9,2005,40,2009,d,a,1,"Feb,May,Aug,Nov",28743
2673,4,2015,0,0,d,c,0,,28761
5847,10,2003,41,2010,d,a,1,"Feb,May,Aug,Nov",28762
1401,11,2009,16,2013,a,a,1,"Feb,May,Aug,Nov",28811
602,0,0,22,2013,c,c,1,"Feb,May,Aug,Nov",28873
924,12,2005,14,2012,a,c,1,"Jan,Apr,Jul,Oct",28909
652,0,0,39,2009,c,a,1,"Jan,Apr,Jul,Oct",28922
206,0,0,34,2014,a,a,1,"Jan,Apr,Jul,Oct",28980
529,0,0,0,0,a,a,0,,29027
4262,3,2013,40,2013,a,a,1,"Jan,Apr,Jul,Oct",29070
2138,11,2011,36,2014,d,a,1,"Jan,Apr,Jul,Oct",29106
1149,10,2010,9,2011,a,c,1,"Feb,May,Aug,Nov",29114
1353,7,2012,10,2010,c,a,1,"Jan,Apr,Jul,Oct",29196
2513,10,2011,10,2013,a,c,1,"Jan,Apr,Jul,Oct",29220
93,2,2005,0,0,a,c,0,,29257
318,0,0,40,2013,c,c,1,"Feb,May,Aug,Nov",29324
6397,7,2010,42,2009,d,a,1,"Feb,May,Aug,Nov",29352
274,0,0,11,2012,a,a,1,"Jan,Apr,Jul,Oct",29378
19541,0,0,25,2010,d,a,1,"Mar,Jun,Sept,Dec",29423
130,12,2009,12,2010,a,a,1,"Jan,Apr,Jul,Oct",29494
1321,11,2007,0,0,c,c,0,,29529
17328,4,2002,26,2010,d,a,1,"Jan,Apr,Jul,Oct",29558
6907,0,0,37,2009,c,c,1,"Jan,Apr,Jul,Oct",29619
2212,0,0,42,2014,a,a,1,"Feb,May,Aug,Nov",29653
2260,7,2009,10,2010,a,a,1,"Jan,Apr,Jul,Oct",29718
1186,2,2014,6,2013,c,c,1,"Feb,May,Aug,Nov",29775
34765,8,2010,0,0,a,a,0,,29800
8010,4,2005,13,2011,a,a,1,"Jan,Apr,Jul,Oct",29880
524,0,0,13,2011,c,a,1,"Feb,May,Aug,Nov",29892
10784,7,2005,36,2013,d,c,1,"Jan,Apr,Jul,Oct",29908
22424,0,0,18,2011,c,a,1,"Jan,Apr,Jul,Oct",29976
12034,0,0,0,0,a,c,0,,29991
4763,9,2009,36,2011,a,a,1,"Mar,Jun,Sept,Dec",30080
315,9,2014,0,0,a,c,0,,30089
12872,9,2014,0,0,d,c,0,,30137
483,12,2008,12,2014,c,a,1,"Jan,Apr,Jul,Oct",30180
3751,11,2007,16,2012,d,a,1,"Mar,Jun,Sept,Dec",30188
1069,7,2013,0,0,a,a,0,,30192
153,11,2011,28,2013,d,c,1,"Feb,May,Aug,Nov",30285
616,1,2011,14,2011,a,a,1,"Jan,Apr,Jul,Oct",30287
7732,0,0,40,2014,a,c,1,"Jan,Apr,Jul,Oct",30325
472,0,0,28,2012,d,a,1,"Mar,Jun,Sept,Dec",30359
2223,3,2013,0,0,d,a,0,,30411
6450,5,2010,14,2014,d,c,1,"Mar,Jun,Sept,Dec",30435
488,0,0,10,2010,a,a,1,"Feb,May,Aug,Nov",30439
4799,7,2011,19,2013,d,c,1,"Feb,May,Aug,Nov",30503
4906,9,2012,32,2012,d,c,1,"Jan,Apr,Jul,Oct",30574
2858,0,0,14,2011,d,c,1,"Mar,Jun,Sept,Dec",30589
1164,3,2013,14,2013,a,a,1,"Feb,May,Aug,Nov",30660
628,5,2005,23,2014,a,a,1,"Mar,Jun,Sept,Dec",30697
7391,0,0,27,2009,a,a,1,"Jan,Apr,Jul,Oct",30745
9488,0,0,0,0,a,a,0,,30798
1049,12,2009,11,2011,a,a,1,"Jan,Apr,Jul,Oct",30834
714,3,2011,40,2014,d,a,1,"Jan,Apr,Jul,Oct",30907
505,11,2010,0,0,a,a,0,,30957
18491,0,0,0,0,a,a,0,,31018
1872,0,0,11,2013,a,c,1,"Jan,Apr,Jul,Oct",31055
6558,4,2003,0,0,d,c,0,,31076
1258,5,2004,5,2012,a,a,1,"Jan,Apr,Jul,Oct",31137
5823,6,2000,34,2012,a,c,1,"Mar,Jun,Sept,Dec",31199
6708,8,2002,0,0,c,c,0,,31257
1163,12,2007,35,2011,a,a,1,"Jan,Apr,Jul,Oct",31269
1101,9,2010,0,0,a,c,0,,31273
10091,10,2010,19,2011,a,c,1,"Jan,Apr,Jul,Oct",31319
29027,10,2014,14,2011,a,a,1,"Feb,May,Aug,Nov",31367
3773,9,2007,44,2013,d,c,1,"Feb,May,Aug,Nov",31371
12093,9,2011,0,0,d,c,0,,31452
1115,0,0,45,2011,c,c,1,"Jan,Apr,Jul,Oct",31488
98,12,2008,17,2010,c,a,1,"Mar,Jun,Sept,Dec",31537
7351,11,2007,0,0,c,c,0,,31565
1441,4,2014,14,2011,a,a,1,"Jan,Apr,Jul,Oct",31581
7601,5,2006,0,0,a,c,0,,31652
1110,0,0,18,2013,d,c,1,"Jan,Apr,Jul,Oct",31676
9000,7,2011,35,2014,d,a,1,"Jan,Apr,Jul,Oct",31744
141,0,0,14,2013,a,c,1,"Feb,May,Aug,Nov",31792
3399,10,2012,0,0,d,c,0,,31826
577,8,2010,16,2014,a,a,1,"Jan,Apr,Jul,Oct",31888
4017,9,2011,1,2013,a,a,1,"Jan,Apr,Jul,Oct",31909
267,3,2009,0,0,a,a,0,,31910
14762,0,0,0,0,d,c,0,,31996
21430,10,2006,0,0,a,a,0,,32032
37,11,2013,0,0,a,a,0,,32097
4013,0,0,0,0,d,a,0,,32150
1298,7,2006,7,2012,a,a,1,"Jan,Apr,Jul,Oct",32180
5077,4,2009,0,0,a,a,0,,32234
1345,6,2013,0,0,a,c,0,,32297
615,9,2009,0,0,a,a,0,,32305
1242,9,2007,0,0,a,a,0,,32395
3084,0,0,14,2011,d,a,1,"Jan,Apr,Jul,Oct",32421
2105,8,2013,0,0,a,c,0,,32496
4192,9,2011,40,2012,a,c,1,"Jan,Apr,Jul,Oct",32526
661,9,2010,0,0,a,a,0,,32560
550,0,0,14,2013,a,c,1,"Jan,Apr,Jul,Oct",32596
9184,9,2009,0,2013,d,c,1,"Feb,May,Aug,Nov",32631
1007,3,2009,0,0,a,a,0,,32693
7170,11,2013,0,0,a,c,0,,32739
111,1,2009,24,2011,a,a,1,"Jan,Apr,Jul,Oct",32769
1366,0,0,38,2009,d,c,1,"Feb,May,Aug,Nov",32827
2054,9,2009,0,0,a,a,0,,32842
6728,5,2007,0,0,a,a,0,,32862
830,6,2002,0,0,a,a,0,,32898
3047,12,2003,38,2014,a,a,1,"Jan,Apr,Jul,Oct",32941
875,10,0,0,0,a,a,0,,32954
2783,4,2004,38,2009,a,a,1,"Jan,Apr,Jul,Oct",32991
2284,7,1999,0,0,a,a,0,,33049
3111,9,2009,6,2013,a,a,1,"Jan,Apr,Jul,Oct",33098
3440,10,2008,0,0,d,c,0,,33144
3420,9,2008,0,0,a,a,0,,33187
9082,12,534,40,2014,a,a,1,"Jan,Apr,Jul,Oct",33228
1107,3,2010,19,2012,d,a,1,"Mar,Jun,Sept,Dec",33284
10034,3,2010,0,0,d,c,0,,33286
536,5,2011,17,2011,a,c,1,"Jan,Apr,Jul,Oct",33330
233,11,2009,14,2010,a,a,1,"Jan,Apr,Jul,Oct",33336
205,12,2008,0,0,a,a,0,,33391
1367,0,0,0,0,d,a,0,,33462
4604,5,2006,0,0,c,c,0,,33483
5698,0,0,40,2009,a,a,1,"Jan,Apr,Jul,Oct",33493
8228,11,2007,0,0,d,c,0,,33552
1962,0,0,14,2013,d,c,1,"Jan,Apr,Jul,Oct",33582
885,7,2012,35,2013,a,c,1,"Jan,Apr,Jul,Oct",33598
4065,3,2007,0,0,d,a,0,,33643
