CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2SinceWeek,Promo2SinceYear,StoreType,Assortment,Promo2,PromoInterval,Store
1500.0,10.0,2005.0,0.0,0.0,d,c,0,,354
9720.0,8.0,2013.0,0.0,0.0,a,c,0,,355
8970.0,12.0,2007.0,22.0,2012.0,d,c,1,"Feb,May,Aug,Nov",356
2060.0,10.0,2008.0,0.0,0.0,a,a,0,,357
2890.0,10.0,2003.0,0.0,0.0,a,a,0,,358
4370.0,0.0,0.0,0.0,0.0,d,c,0,,359
2040.0,6.0,2007.0,0.0,0.0,a,a,0,,360
4490.0,5.0,2014.0,5.0,2013.0,c,c,1,"Feb,May,Aug,Nov",361
340.0,0.0,0.0,0.0,0.0,c,c,0,,362
250.0,9.0,2009.0,0.0,0.0,a,a,0,,363
13620.0,0.0,0.0,10.0,2014.0,a,c,1,"Mar,Jun,Sept,Dec",364
2410.0,0.0,0.0,45.0,2009.0,c,a,1,"Feb,May,Aug,Nov",365
6470.0,12.0,2004.0,0.0,0.0,d,c,0,,366
2640.0,9.0,2012.0,0.0,0.0,d,c,0,,367
1450.0,4.0,2005.0,45.0,2009.0,d,c,1,"Feb,May,Aug,Nov",368
5870.0,4.0,2014.0,0.0,0.0,d,c,0,,369
8250.0,10.0,2000.0,31.0,2009.0,d,a,1,"Jan,Apr,Jul,Oct",370
1970.0,7.0,2009.0,45.0,2014.0,d,c,1,"Feb,May,Aug,Nov",371
4880.0,8.0,2010.0,18.0,2014.0,d,c,1,"Jan,Apr,Jul,Oct",372
11120.0,0.0,0.0,22.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",373
1150.0,9.0,2007.0,0.0,0.0,a,a,0,,374
15710.0,2.0,2013.0,37.0,2009.0,a,c,1,"Jan,Apr,Jul,Oct",375
160.0,8.0,2012.0,0.0,0.0,a,a,0,,376
100.0,6.0,2010.0,18.0,2010.0,a,c,1,"Feb,May,Aug,Nov",377
2140.0,8.0,2012.0,0.0,0.0,a,c,0,,378
6630.0,0.0,0.0,0.0,0.0,d,a,0,,379
2240.0,5.0,2013.0,10.0,2014.0,a,a,1,"Mar,Jun,Sept,Dec",380
1800.0,11.0,2006.0,5.0,2013.0,a,a,1,"Feb,May,Aug,Nov",381
26130.0,11.0,2002.0,0.0,0.0,c,c,0,,382
350.0,0.0,0.0,0.0,0.0,a,c,0,,383
130.0,0.0,0.0,14.0,2011.0,a,c,1,"Jan,Apr,Jul,Oct",384
4580.0,9.0,2007.0,0.0,0.0,d,a,0,,385
1460.0,4.0,2014.0,31.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",386
210.0,0.0,0.0,36.0,2013.0,c,a,1,"Mar,Jun,Sept,Dec",387
2260.0,0.0,0.0,0.0,0.0,a,a,0,,388
6690.0,8.0,2011.0,0.0,0.0,a,c,0,,389
1600.0,4.0,2009.0,0.0,0.0,a,c,0,,390
460.0,11.0,2014.0,31.0,2013.0,a,a,1,"Feb,May,Aug,Nov",391
2120.0,0.0,0.0,0.0,0.0,a,a,0,,392
4820.0,3.0,2008.0,0.0,0.0,d,c,0,,393
10850.0,0.0,0.0,0.0,0.0,d,a,0,,394
3620.0,2.0,2013.0,0.0,0.0,a,a,0,,395
23130.0,0.0,0.0,0.0,0.0,a,c,0,,396
130.0,0.0,0.0,27.0,2013.0,a,c,1,"Feb,May,Aug,Nov",397
1540.0,0.0,0.0,1.0,2012.0,c,c,1,"Jan,Apr,Jul,Oct",398
5360.0,9.0,2012.0,40.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",399
70.0,11.0,2004.0,14.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",400
9200.0,10.0,2009.0,14.0,2012.0,a,c,1,"Jan,Apr,Jul,Oct",401
5830.0,9.0,2011.0,13.0,2010.0,c,c,1,"Jan,Apr,Jul,Oct",402
4970.0,7.0,2015.0,0.0,0.0,a,a,0,,403
1420.0,0.0,0.0,10.0,2013.0,a,c,1,"Mar,Jun,Sept,Dec",404
1080.0,4.0,2008.0,14.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",405
8240.0,3.0,2001.0,10.0,2013.0,d,c,1,"Feb,May,Aug,Nov",406
5890.0,10.0,2003.0,14.0,2011.0,a,a,1,"Feb,May,Aug,Nov",407
1560.0,0.0,0.0,45.0,2009.0,c,a,1,"Feb,May,Aug,Nov",408
840.0,0.0,0.0,1.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",409
40.0,11.0,2011.0,22.0,2012.0,c,a,1,"Mar,Jun,Sept,Dec",410
8460.0,0.0,0.0,0.0,0.0,d,c,0,,411
4460.0,0.0,0.0,39.0,2010.0,d,c,1,"Jan,Apr,Jul,Oct",412
760.0,9.0,2014.0,0.0,0.0,a,c,0,,413
6210.0,0.0,0.0,1.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",414
6910.0,4.0,2005.0,0.0,0.0,d,c,0,,415
4650.0,6.0,2014.0,0.0,0.0,a,c,0,,416
840.0,0.0,0.0,10.0,2014.0,a,c,1,"Jan,Apr,Jul,Oct",417
1060.0,5.0,2009.0,27.0,2011.0,a,a,1,"Feb,May,Aug,Nov",418
1620.0,9.0,2009.0,0.0,0.0,c,a,0,,419
250.0,0.0,0.0,27.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",420
3530.0,6.0,2012.0,35.0,2012.0,c,c,1,"Mar,Jun,Sept,Dec",421
2880.0,0.0,0.0,0.0,0.0,a,c,0,,422
1270.0,5.0,2014.0,0.0,0.0,b,a,0,,423
1250.0,0.0,0.0,40.0,2011.0,d,c,1,"Jan,Apr,Jul,Oct",424
1460.0,0.0,0.0,0.0,0.0,d,c,0,,425
250.0,0.0,0.0,0.0,0.0,a,a,0,,426
70.0,7.0,2005.0,13.0,2010.0,a,c,1,"Jan,Apr,Jul,Oct",427
2960.0,12.0,2014.0,23.0,2015.0,d,a,1,"Mar,Jun,Sept,Dec",428
16350.0,7.0,2005.0,31.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",429
12870.0,10.0,2008.0,0.0,0.0,d,c,0,,430
4520.0,0.0,0.0,0.0,0.0,d,c,0,,431
810.0,5.0,2013.0,0.0,0.0,a,a,0,,432
30030.0,11.0,2010.0,0.0,0.0,a,c,0,,433
13020.0,8.0,2003.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",434
910.0,0.0,0.0,0.0,0.0,a,a,0,,435
2300.0,0.0,0.0,0.0,0.0,d,a,0,,436
430.0,0.0,0.0,50.0,2010.0,c,c,1,"Jan,Apr,Jul,Oct",437
1110.0,0.0,0.0,40.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",438
1350.0,9.0,2009.0,0.0,0.0,a,a,0,,439
3900.0,4.0,2005.0,45.0,2009.0,d,a,1,"Feb,May,Aug,Nov",440
2530.0,0.0,0.0,0.0,0.0,d,a,0,,441
500.0,0.0,0.0,45.0,2009.0,c,a,1,"Feb,May,Aug,Nov",442
11400.0,12.0,2005.0,0.0,0.0,d,a,0,,443
1700.0,11.0,2009.0,0.0,0.0,c,a,0,,444
240.0,0.0,0.0,0.0,0.0,a,a,0,,445
340.0,10.0,2000.0,31.0,2013.0,a,a,1,"Feb,May,Aug,Nov",446
1510.0,9.0,2013.0,0.0,0.0,a,c,0,,447
3970.0,9.0,2009.0,0.0,0.0,a,c,0,,448
120.0,12.0,2014.0,37.0,2009.0,a,c,1,"Jan,Apr,Jul,Oct",449
5780.0,11.0,1994.0,10.0,2014.0,c,a,1,"Mar,Jun,Sept,Dec",450
2460.0,4.0,2009.0,13.0,2010.0,a,a,1,"Jan,Apr,Jul,Oct",451
1850.0,8.0,2013.0,5.0,2011.0,a,c,1,"Feb,May,Aug,Nov",452
75860.0,0.0,0.0,0.0,0.0,a,c,0,,453
26450.0,0.0,0.0,0.0,0.0,a,a,0,,454
7660.0,9.0,2010.0,0.0,0.0,d,c,0,,455
140.0,0.0,0.0,0.0,0.0,a,c,0,,456
13140.0,0.0,0.0,31.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",457
3390.0,0.0,0.0,0.0,0.0,c,a,0,,458
250.0,9.0,2008.0,5.0,2013.0,a,a,1,"Feb,May,Aug,Nov",459
34050.0,4.0,2008.0,0.0,0.0,a,a,0,,460
1790.0,7.0,2013.0,40.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",461
44320.0,8.0,2008.0,0.0,0.0,a,a,0,,462
4160.0,0.0,0.0,0.0,0.0,a,a,0,,463
520.0,3.0,2009.0,0.0,0.0,c,a,0,,464
10890.0,4.0,2005.0,0.0,0.0,d,c,0,,465
3110.0,3.0,2003.0,0.0,0.0,a,c,0,,466
20390.0,4.0,2008.0,0.0,0.0,a,c,0,,467
5260.0,9.0,2012.0,0.0,0.0,c,c,0,,468
710.0,9.0,2005.0,0.0,0.0,c,c,0,,469
50.0,0.0,0.0,0.0,0.0,a,c,0,,470
5300.0,0.0,0.0,45.0,2009.0,d,a,1,"Feb,May,Aug,Nov",471
5030.0,8.0,2011.0,0.0,0.0,c,c,0,,472
50.0,0.0,0.0,0.0,0.0,a,a,0,,473
14810.0,0.0,0.0,14.0,2011.0,c,a,1,"Mar,Jun,Sept,Dec",474
140.0,9.0,2005.0,0.0,0.0,a,a,0,,475
8300.0,9.0,2006.0,0.0,0.0,d,a,0,,476
770.0,7.0,2010.0,35.0,2010.0,d,a,1,"Jan,Apr,Jul,Oct",477
1940.0,3.0,2012.0,0.0,0.0,d,c,0,,478
320.0,12.0,2005.0,9.0,2011.0,a,a,1,"Feb,May,Aug,Nov",479
300.0,11.0,2012.0,0.0,0.0,a,a,0,,480
7470.0,0.0,0.0,44.0,2012.0,c,c,1,"Feb,May,Aug,Nov",481
2550.0,10.0,2005.0,0.0,0.0,c,a,0,,482
2310.0,9.0,2011.0,13.0,2010.0,a,c,1,"Jan,Apr,Jul,Oct",483
14300.0,3.0,2011.0,0.0,0.0,a,c,0,,484
3270.0,0.0,0.0,22.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",485
2320.0,0.0,0.0,31.0,2013.0,a,a,1,"Jan,Apr,Jul,Oct",486
2180.0,9.0,2012.0,40.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",487
2890.0,4.0,2014.0,0.0,0.0,a,c,0,,488
14960.0,11.0,2013.0,37.0,2009.0,a,a,1,"Jan,Apr,Jul,Oct",489
660.0,4.0,2013.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",490
4680.0,0.0,0.0,22.0,2012.0,d,c,1,"Mar,Jun,Sept,Dec",491
1740.0,3.0,2008.0,40.0,2012.0,a,a,1,"Jan,Apr,Jul,Oct",492
1150.0,0.0,0.0,14.0,2011.0,d,c,1,"Jan,Apr,Jul,Oct",493
1260.0,6.0,2011.0,0.0,0.0,b,a,0,,494
5470.0,0.0,0.0,37.0,2009.0,d,a,1,"Jan,Apr,Jul,Oct",495
2780.0,6.0,2015.0,0.0,0.0,d,c,0,,496
1610.0,0.0,0.0,0.0,0.0,a,c,0,,497
990.0,0.0,0.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",498
450.0,0.0,0.0,5.0,2013.0,c,c,1,"Feb,May,Aug,Nov",499
10690.0,9.0,2007.0,5.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",500
1620.0,9.0,2006.0,0.0,0.0,a,c,0,,501
220.0,2.0,2002.0,37.0,2009.0,a,a,1,"Jan,Apr,Jul,Oct",502
13080.0,9.0,2006.0,14.0,2011.0,d,c,1,"Jan,Apr,Jul,Oct",503
820.0,0.0,0.0,0.0,0.0,c,c,0,,504
350.0,0.0,0.0,5.0,2013.0,a,a,1,"Feb,May,Aug,Nov",505
1850.0,12.0,2014.0,18.0,2011.0,a,a,1,"Feb,May,Aug,Nov",506
9070.0,4.0,2011.0,37.0,2009.0,a,c,1,"Jan,Apr,Jul,Oct",507
1280.0,0.0,0.0,40.0,2011.0,a,c,1,"Jan,Apr,Jul,Oct",508
4740.0,7.0,2008.0,37.0,2009.0,a,a,1,"Jan,Apr,Jul,Oct",509
8260.0,0.0,0.0,0.0,0.0,a,c,0,,510
2060.0,9.0,2009.0,0.0,0.0,a,a,0,,511
590.0,0.0,0.0,5.0,2013.0,b,b,1,"Mar,Jun,Sept,Dec",512
400.0,8.0,2013.0,0.0,0.0,a,a,0,,513
1200.0,7.0,2012.0,27.0,2012.0,c,c,1,"Jan,Apr,Jul,Oct",514
11260.0,0.0,0.0,9.0,2011.0,d,c,1,"Feb,May,Aug,Nov",515
20.0,0.0,0.0,35.0,2010.0,a,c,1,"Mar,Jun,Sept,Dec",516
22490.0,0.0,0.0,0.0,0.0,a,c,0,,517
3330.0,3.0,2015.0,13.0,2010.0,d,c,1,"Jan,Apr,Jul,Oct",518
2510.0,8.0,2009.0,1.0,2012.0,c,c,1,"Jan,Apr,Jul,Oct",519
6900.0,0.0,0.0,40.0,2012.0,a,c,1,"Mar,Jun,Sept,Dec",520
18610.0,11.0,2002.0,48.0,2011.0,d,a,1,"Mar,Jun,Sept,Dec",521
7160.0,11.0,2012.0,9.0,2011.0,d,c,1,"Jan,Apr,Jul,Oct",522
50.0,11.0,2013.0,0.0,0.0,c,c,0,,523
40860.0,9.0,2013.0,0.0,0.0,a,c,0,,524
1870.0,9.0,2013.0,0.0,0.0,d,c,0,,525
120.0,0.0,0.0,48.0,2011.0,a,a,1,"Mar,Jun,Sept,Dec",526
5830.0,4.0,2008.0,0.0,0.0,d,c,0,,527
20620.0,0.0,0.0,37.0,2009.0,a,c,1,"Jan,Apr,Jul,Oct",528
12920.0,9.0,2012.0,0.0,0.0,d,c,0,,529
18160.0,0.0,0.0,0.0,0.0,a,c,0,,530
4030.0,0.0,0.0,0.0,0.0,a,c,0,,531
1070.0,8.0,2010.0,0.0,0.0,a,c,0,,532
5950.0,0.0,0.0,0.0,0.0,a,c,0,,533
1200.0,9.0,2009.0,45.0,2009.0,d,a,1,"Jan,Apr,Jul,Oct",534
3570.0,4.0,2007.0,0.0,0.0,a,a,0,,535
4700.0,9.0,2002.0,31.0,2013.0,a,c,1,"Feb,May,Aug,Nov",536
600.0,5.0,2002.0,1.0,2012.0,a,a,1,"Jan,Apr,Jul,Oct",537
990.0,2.0,2010.0,0.0,0.0,a,a,0,,538
770.0,5.0,2013.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",539
810.0,0.0,0.0,48.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",540
650.0,7.0,1990.0,0.0,0.0,a,c,0,,541
7280.0,9.0,2012.0,1.0,2013.0,a,a,1,"Jan,Apr,Jul,Oct",542
1080.0,12.0,2012.0,0.0,0.0,c,a,0,,543
250.0,12.0,2001.0,13.0,2010.0,a,a,1,"Jan,Apr,Jul,Oct",544
5020.0,5.0,2006.0,18.0,2014.0,a,c,1,"Feb,May,Aug,Nov",545
580.0,1.0,2005.0,0.0,0.0,a,a,0,,546
8990.0,11.0,2009.0,35.0,2010.0,d,c,1,"Mar,Jun,Sept,Dec",547
3760.0,2.0,2009.0,0.0,0.0,d,c,0,,548
2330.0,0.0,0.0,0.0,0.0,a,c,0,,549
50.0,6.0,2015.0,0.0,0.0,d,c,0,,550
2190.0,9.0,2013.0,0.0,0.0,a,c,0,,551
4260.0,7.0,2008.0,37.0,2009.0,a,a,1,"Jan,Apr,Jul,Oct",552
3040.0,9.0,2002.0,13.0,2010.0,c,a,1,"Jan,Apr,Jul,Oct",553
1200.0,0.0,0.0,0.0,0.0,c,c,0,,554
1560.0,1.0,2014.0,10.0,2013.0,d,a,1,"Mar,Jun,Sept,Dec",555
1140.0,11.0,2014.0,0.0,0.0,d,c,0,,556
250.0,0.0,0.0,0.0,0.0,a,a,0,,557
3000.0,2.0,2010.0,0.0,0.0,a,a,0,,558
3910.0,11.0,2006.0,5.0,2013.0,d,a,1,"Feb,May,Aug,Nov",559
1910.0,7.0,2013.0,0.0,0.0,c,c,0,,560
14300.0,0.0,0.0,0.0,0.0,d,a,0,,561
1210.0,0.0,0.0,0.0,0.0,b,c,0,,562
700.0,3.0,2015.0,10.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",563
6540.0,0.0,0.0,14.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",564
160.0,7.0,2007.0,0.0,0.0,a,c,0,,565
3620.0,0.0,0.0,40.0,2013.0,a,a,1,"Jan,Apr,Jul,Oct",566
1010.0,9.0,2012.0,18.0,2011.0,c,a,1,"Feb,May,Aug,Nov",567
4270.0,0.0,0.0,1.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",568
1340.0,9.0,2006.0,0.0,0.0,a,a,0,,569
180.0,11.0,2006.0,0.0,0.0,a,a,0,,570
2110.0,11.0,1995.0,40.0,2014.0,d,a,1,"Jan,Apr,Jul,Oct",571
9230.0,4.0,2004.0,37.0,2009.0,d,c,1,"Jan,Apr,Jul,Oct",572
1190.0,11.0,2012.0,36.0,2013.0,a,a,1,"Jan,Apr,Jul,Oct",573
4400.0,0.0,0.0,0.0,0.0,d,a,0,,574
960.0,5.0,2008.0,13.0,2010.0,a,a,1,"Jan,Apr,Jul,Oct",575
50.0,11.0,2006.0,0.0,0.0,c,a,0,,576
2270.0,0.0,0.0,35.0,2012.0,a,c,1,"Mar,Jun,Sept,Dec",577
12700.0,4.0,2013.0,0.0,0.0,d,a,0,,578
20970.0,11.0,2012.0,0.0,0.0,c,a,0,,579
170.0,2.0,2009.0,0.0,0.0,a,c,0,,580
7250.0,12.0,2013.0,0.0,0.0,a,a,0,,581
120.0,0.0,0.0,0.0,0.0,a,a,0,,582
2640.0,11.0,2002.0,0.0,0.0,a,a,0,,583
1360.0,0.0,0.0,35.0,2010.0,d,a,1,"Mar,Jun,Sept,Dec",584
440.0,4.0,2014.0,0.0,0.0,d,c,0,,585
250.0,10.0,2008.0,0.0,0.0,a,c,0,,586
330.0,9.0,2006.0,14.0,2011.0,d,c,1,"Jan,Apr,Jul,Oct",587
15720.0,3.0,2010.0,0.0,0.0,d,c,0,,588
360.0,0.0,0.0,18.0,2013.0,a,c,1,"Feb,May,Aug,Nov",589
4520.0,9.0,2010.0,31.0,2013.0,d,c,1,"Jan,Apr,Jul,Oct",590
3340.0,0.0,0.0,22.0,2012.0,a,c,1,"Mar,Jun,Sept,Dec",591
2540.0,6.0,2005.0,0.0,0.0,a,a,0,,592
33060.0,3.0,2010.0,0.0,0.0,a,c,0,,593
1790.0,10.0,2011.0,0.0,0.0,a,a,0,,594
1130.0,6.0,2015.0,0.0,0.0,c,c,0,,595
290.0,9.0,2006.0,0.0,0.0,c,a,0,,596
150.0,9.0,2008.0,1.0,2012.0,a,a,1,"Mar,Jun,Sept,Dec",597
550.0,12.0,2013.0,40.0,2014.0,c,a,1,"Jan,Apr,Jul,Oct",598
580.0,11.0,2014.0,0.0,0.0,d,c,0,,599
17340.0,6.0,2010.0,9.0,2011.0,d,c,1,"Feb,May,Aug,Nov",600
8220.0,4.0,2014.0,14.0,2011.0,d,a,1,"Jan,Apr,Jul,Oct",601
2710.0,7.0,2001.0,22.0,2012.0,a,a,1,"Mar,Jun,Sept,Dec",602
340.0,4.0,2007.0,13.0,2010.0,a,a,1,"Jan,Apr,Jul,Oct",603
10950.0,3.0,2014.0,0.0,0.0,d,a,0,,604
10310.0,4.0,2003.0,37.0,2009.0,d,a,1,"Jan,Apr,Jul,Oct",605
2260.0,11.0,2007.0,0.0,0.0,a,a,0,,606
350.0,8.0,1999.0,14.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",607
18370.0,2.0,2013.0,14.0,2011.0,a,c,1,"Jan,Apr,Jul,Oct",608
2070.0,9.0,2007.0,0.0,0.0,a,a,0,,609
660.0,1.0,2007.0,0.0,0.0,a,a,0,,610
8080.0,12.0,2002.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",611
2490.0,11.0,2012.0,31.0,2009.0,d,c,1,"Jan,Apr,Jul,Oct",612
250.0,6.0,2007.0,14.0,2011.0,c,a,1,"Jan,Apr,Jul,Oct",613
1160.0,12.0,2012.0,0.0,0.0,a,a,0,,614
730.0,8.0,2007.0,0.0,0.0,d,a,0,,615
3040.0,8.0,2011.0,35.0,2010.0,a,c,1,"Mar,Jun,Sept,Dec",616
8940.0,0.0,0.0,9.0,2011.0,a,c,1,"Jan,Apr,Jul,Oct",617
9910.0,0.0,0.0,0.0,0.0,d,c,0,,618
1600.0,6.0,2006.0,45.0,2009.0,a,a,1,"Feb,May,Aug,Nov",619
5440.0,0.0,0.0,40.0,2014.0,d,c,1,"Jan,Apr,Jul,Oct",620
30.0,7.0,2002.0,0.0,0.0,a,a,0,,621
0.0,0.0,0.0,0.0,0.0,a,c,0,,622
4080.0,3.0,2011.0,13.0,2010.0,a,a,1,"Jan,Apr,Jul,Oct",623
6920.0,9.0,2011.0,0.0,0.0,a,c,0,,624
1170.0,4.0,2011.0,22.0,2012.0,a,a,1,"Feb,May,Aug,Nov",625
10740.0,11.0,2013.0,0.0,0.0,c,c,0,,626
3970.0,3.0,2010.0,0.0,0.0,c,c,0,,627
2180.0,0.0,0.0,0.0,0.0,a,c,0,,628
510.0,7.0,2014.0,23.0,2015.0,d,a,1,"Mar,Jun,Sept,Dec",629
1690.0,4.0,2015.0,0.0,0.0,a,a,0,,630
2870.0,0.0,0.0,35.0,2012.0,d,c,1,"Mar,Jun,Sept,Dec",631
3350.0,2.0,2010.0,0.0,0.0,a,a,0,,632
11640.0,4.0,2005.0,22.0,2011.0,d,a,1,"Jan,Apr,Jul,Oct",633
18610.0,0.0,0.0,0.0,0.0,d,a,0,,634
27530.0,4.0,2014.0,0.0,0.0,a,a,0,,635
720.0,10.0,2004.0,13.0,2010.0,c,a,1,"Jan,Apr,Jul,Oct",636
9790.0,0.0,0.0,31.0,2009.0,d,c,1,"Feb,May,Aug,Nov",637
10170.0,11.0,2001.0,0.0,0.0,d,a,0,,638
7780.0,11.0,2006.0,0.0,0.0,a,a,0,,639
8040.0,0.0,0.0,0.0,0.0,d,c,0,,640
610.0,12.0,2003.0,36.0,2013.0,a,c,1,"Mar,Jun,Sept,Dec",641
530.0,4.0,2005.0,35.0,2010.0,c,c,1,"Mar,Jun,Sept,Dec",642
230.0,6.0,2010.0,18.0,2010.0,a,a,1,"Feb,May,Aug,Nov",643
4030.0,12.0,2004.0,14.0,2011.0,c,a,1,"Jan,Apr,Jul,Oct",644
90.0,0.0,0.0,45.0,2009.0,a,a,1,"Feb,May,Aug,Nov",645
620.0,9.0,2014.0,0.0,0.0,a,a,0,,646
7420.0,4.0,2013.0,0.0,0.0,a,c,0,,647
2130.0,12.0,2008.0,0.0,0.0,d,a,0,,648
14570.0,11.0,2002.0,0.0,0.0,a,a,0,,649
1420.0,10.0,2012.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",650
200.0,0.0,0.0,0.0,0.0,a,a,0,,651
20390.0,0.0,0.0,0.0,0.0,a,a,0,,652
7520.0,7.0,2014.0,45.0,2009.0,d,c,1,"Feb,May,Aug,Nov",653
6930.0,9.0,2006.0,0.0,0.0,c,a,0,,654
960.0,11.0,2012.0,5.0,2013.0,d,c,1,"Feb,May,Aug,Nov",655
410.0,4.0,2009.0,13.0,2010.0,d,a,1,"Jan,Apr,Jul,Oct",656
80.0,1.0,2006.0,10.0,2014.0,c,c,1,"Jan,Apr,Jul,Oct",657
520.0,0.0,0.0,37.0,2009.0,d,c,1,"Jan,Apr,Jul,Oct",658
1590.0,3.0,2012.0,0.0,0.0,d,a,0,,659
1200.0,11.0,2006.0,40.0,2014.0,a,a,1,"Jan,Apr,Jul,Oct",660
2140.0,7.0,2013.0,0.0,0.0,d,c,0,,661
1070.0,0.0,0.0,0.0,0.0,d,a,0,,662
7860.0,5.0,2005.0,0.0,0.0,a,c,0,,663
1680.0,10.0,2005.0,0.0,0.0,d,c,0,,664
90.0,12.0,2012.0,14.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",665
2700.0,0.0,0.0,9.0,2011.0,c,c,1,"Mar,Jun,Sept,Dec",666
2870.0,9.0,2012.0,0.0,0.0,d,c,0,,667
1270.0,9.0,2010.0,0.0,0.0,c,a,0,,668
17080.0,7.0,2012.0,31.0,2013.0,d,a,1,"Jan,Apr,Jul,Oct",669
2060.0,0.0,0.0,45.0,2009.0,a,a,1,"Feb,May,Aug,Nov",670
2070.0,2.0,2008.0,39.0,2010.0,a,c,1,"Jan,Apr,Jul,Oct",671
240.0,9.0,2002.0,0.0,0.0,c,a,0,,672
15170.0,0.0,0.0,5.0,2013.0,d,c,1,"Feb,May,Aug,Nov",673
2640.0,12.0,2005.0,31.0,2013.0,a,a,1,"Feb,May,Aug,Nov",674
2100.0,8.0,2013.0,14.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",675
1410.0,9.0,2008.0,0.0,0.0,b,b,0,,676
1740.0,6.0,2014.0,45.0,2009.0,d,a,1,"Feb,May,Aug,Nov",677
3250.0,0.0,0.0,40.0,2011.0,c,a,1,"Jan,Apr,Jul,Oct",678
4140.0,9.0,2012.0,0.0,0.0,a,a,0,,679
170.0,0.0,0.0,35.0,2012.0,c,a,1,"Mar,Jun,Sept,Dec",680
620.0,0.0,0.0,1.0,2014.0,a,c,1,"Mar,Jun,Sept,Dec",681
150.0,9.0,2006.0,0.0,0.0,b,a,0,,682
2850.0,7.0,2014.0,0.0,0.0,a,a,0,,683
680.0,0.0,0.0,22.0,2012.0,d,c,1,"Jan,Apr,Jul,Oct",684
650.0,11.0,2013.0,37.0,2009.0,a,a,1,"Jan,Apr,Jul,Oct",685
20050.0,4.0,2002.0,0.0,0.0,a,a,0,,686
2770.0,0.0,0.0,0.0,0.0,d,c,0,,687
18760.0,8.0,2015.0,14.0,2011.0,a,a,1,"Jan,Apr,Jul,Oct",688
15040.0,10.0,2004.0,0.0,0.0,d,a,0,,689
100.0,0.0,0.0,0.0,0.0,a,a,0,,690
3030.0,0.0,0.0,37.0,2009.0,d,c,1,"Jan,Apr,Jul,Oct",691
40.0,8.0,2001.0,0.0,0.0,a,a,0,,692
450.0,0.0,0.0,40.0,2011.0,d,a,1,"Jan,Apr,Jul,Oct",693
460.0,11.0,2012.0,40.0,2014.0,a,c,1,"Jan,Apr,Jul,Oct",694
550.0,7.0,2011.0,1.0,2012.0,a,a,1,"Jan,Apr,Jul,Oct",695
430.0,0.0,0.0,0.0,0.0,a,c,0,,696
3780.0,0.0,0.0,40.0,2011.0,d,a,1,"Jan,Apr,Jul,Oct",697
1790.0,5.0,2011.0,0.0,0.0,a,a,0,,698
180.0,0.0,0.0,5.0,2013.0,a,a,1,"Jan,Apr,Jul,Oct",699
830.0,0.0,0.0,27.0,2013.0,a,c,1,"Jan,Apr,Jul,Oct",700
1450.0,3.0,2012.0,14.0,2011.0,d,a,1,"Jan,Apr,Jul,Oct",701
8550.0,9.0,2001.0,45.0,2009.0,a,a,1,"Feb,May,Aug,Nov",702
80.0,6.0,2005.0,0.0,0.0,a,a,0,,703
1910.0,4.0,2009.0,0.0,0.0,d,c,0,,704
4140.0,9.0,2012.0,18.0,2011.0,a,a,1,"Feb,May,Aug,Nov",705
7830.0,9.0,2014.0,10.0,2014.0,d,a,1,"Mar,Jun,Sept,Dec",706
2900.0,7.0,1990.0,0.0,0.0,a,c,0,,707
11470.0,10.0,2009.0,18.0,2014.0,c,c,1,"Jan,Apr,Jul,Oct",708
500.0,12.0,2010.0,0.0,0.0,a,a,0,,709
1500.0,9.0,2008.0,14.0,2011.0,d,a,1,"Jan,Apr,Jul,Oct",710
17110.0,3.0,2007.0,5.0,2010.0,d,a,1,"Jan,Apr,Jul,Oct",711
