CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2SinceWeek,Promo2SinceYear,StoreType,Assortment,Promo2,PromoInterval,Store
2050,7.0,2011,0,0.0,d,a,0,,424
1750,8.0,2007,21,2013.0,a,a,1,"Feb,May,Aug,Nov",425
3290,0.0,0,0,0.0,d,a,0,,426
19010,12.0,2005,0,0.0,d,c,0,,427
4070,6.0,2005,18,2010.0,c,a,1,"Feb,May,Aug,Nov",428
5520,4.0,2012,0,0.0,d,a,0,,429
17220,3.0,2008,0,0.0,a,a,0,,430
580,6.0,2006,1,2013.0,a,a,1,"Feb,May,Aug,Nov",431
1460,11.0,2013,0,0.0,c,c,0,,432
5810,7.0,2012,40,2014.0,d,a,1,"Jan,Apr,Jul,Oct",433
15740,9.0,2008,10,2014.0,d,a,1,"Mar,Jun,Sept,Dec",434
10510,9.0,2005,0,0.0,a,a,0,,435
6990,5.0,1993,34,2013.0,c,c,1,"Jan,Apr,Jul,Oct",436
18600,11.0,2010,0,0.0,d,c,0,,437
430,9.0,2005,0,0.0,a,c,0,,438
13970,0.0,0,0,0.0,a,c,0,,439
8010,0.0,0,0,0.0,a,a,0,,440
1210,10.0,2007,0,0.0,a,a,0,,441
35520,10.0,2001,0,0.0,d,a,0,,442
5430,0.0,0,21,2013.0,d,c,1,"Feb,May,Aug,Nov",443
9000,7.0,2015,35,2010.0,d,a,1,"Mar,Jun,Sept,Dec",444
9310,0.0,0,44,2012.0,a,c,1,"Jan,Apr,Jul,Oct",445
15420,0.0,0,0,2012.0,a,a,1,"Jan,Apr,Jul,Oct",446
190,6.0,2005,0,0.0,c,a,0,,447
530,0.0,0,26,2011.0,a,a,1,"Feb,May,Aug,Nov",448
440,12.0,2011,27,2009.0,a,c,1,"Jan,Apr,Jul,Oct",449
490,0.0,0,0,0.0,a,a,0,,450
6250,0.0,0,0,0.0,d,c,0,,451
440,9.0,2014,0,0.0,a,a,0,,452
4140,7.0,2001,0,0.0,a,a,0,,453
820,0.0,0,44,2011.0,a,c,1,"Jan,Apr,Jul,Oct",454
260,4.0,2009,0,0.0,a,c,0,,455
730,10.0,2006,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",456
420,12.0,2011,0,0.0,a,a,0,,457
1860,9.0,2005,0,0.0,d,c,0,,458
250,11.0,2005,0,0.0,a,a,0,,459
8940,9.0,2003,0,0.0,a,a,0,,460
8190,3.0,2014,0,0.0,a,a,0,,461
470,6.0,2010,0,0.0,a,a,0,,462
7100,0.0,0,27,2009.0,d,a,1,"Jan,Apr,Jul,Oct",463
230,6.0,2014,40,2012.0,a,a,1,"Mar,Jun,Sept,Dec",464
100,0.0,0,45,2009.0,a,c,1,"Feb,May,Aug,Nov",465
3110,5.0,2011,0,0.0,a,c,0,,466
6590,12.0,2012,13,2010.0,d,a,1,"Jan,Apr,Jul,Oct",467
2300,11.0,2003,14,2011.0,d,a,1,"Jan,Apr,Jul,Oct",468
8810,9.0,2010,18,2014.0,d,c,1,"Mar,Jun,Sept,Dec",469
20730,11.0,2012,10,2011.0,d,c,1,"Jan,Apr,Jul,Oct",470
3340,7.0,2013,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",471
390,2.0,2014,0,0.0,d,c,0,,472
570,9.0,2009,34,2011.0,d,a,1,"Jan,Apr,Jul,Oct",473
4580,0.0,0,20,0.0,d,c,0,,474
1510,0.0,0,0,0.0,c,a,0,,475
8800,0.0,0,0,0.0,a,c,0,,476
870,0.0,0,14,2011.0,c,a,1,"Jan,Apr,Jul,Oct",477
670,0.0,0,14,2013.0,a,a,1,"Jan,Apr,Jul,Oct",478
240,0.0,0,45,2011.0,a,a,1,"Feb,May,Aug,Nov",479
2650,0.0,0,40,2011.0,a,a,1,"Mar,Jun,Sept,Dec",480
410,0.0,0,0,0.0,d,c,0,,481
7670,7.0,2015,27,2009.0,d,c,1,"Jan,Apr,Jul,Oct",482
1500,0.0,0,31,2013.0,c,c,1,"Jan,Apr,Jul,Oct",483
1790,11.0,2008,0,0.0,a,c,0,,484
3290,9.0,2014,0,0.0,a,c,0,,485
10510,9.0,2012,0,0.0,d,c,0,,486
1950,11.0,2005,0,0.0,a,c,0,,487
39460,7.0,2012,0,0.0,a,a,0,,488
1840,8.0,2009,0,0.0,d,c,0,,489
100,9.0,2013,0,0.0,a,a,0,,490
1990,8.0,2015,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",491
3120,12.0,2012,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",492
1860,5.0,2015,0,0.0,a,a,0,,493
26540,7.0,2008,0,0.0,d,c,0,,494
11020,0.0,0,0,0.0,d,c,0,,495
670,9.0,2012,10,2014.0,a,a,1,"Jan,Apr,Jul,Oct",496
1290,9.0,0,0,0.0,d,a,0,,497
530,0.0,0,35,2013.0,c,c,1,"Feb,May,Aug,Nov",498
4770,0.0,0,5,2013.0,a,c,1,"Jan,Apr,Jul,Oct",499
30,4.0,2013,0,0.0,a,a,0,,500
19120,0.0,0,5,2013.0,d,c,1,"Feb,May,Aug,Nov",501
40,11.0,2007,0,0.0,a,a,0,,502
20760,11.0,1999,13,2010.0,c,a,1,"Mar,Jun,Sept,Dec",503
2890,11.0,2004,31,2010.0,d,c,1,"Mar,Jun,Sept,Dec",504
50,5.0,2015,5,2012.0,c,c,1,"Jan,Apr,Jul,Oct",505
5280,4.0,2012,5,2013.0,d,a,1,"Feb,May,Aug,Nov",506
2060,8.0,2008,0,0.0,a,a,0,,507
6000,3.0,2005,0,0.0,a,a,0,,508
9010,4.0,2011,14,2011.0,d,a,1,"Jan,Apr,Jul,Oct",509
190,0.0,0,27,2011.0,a,a,1,"Jan,Apr,Jul,Oct",510
7090,4.0,2006,0,0.0,d,c,0,,511
2050,0.0,0,0,0.0,a,c,0,,512
23140,4.0,2011,40,2011.0,a,a,1,"Jan,Apr,Jul,Oct",513
1450,4.0,2007,0,0.0,a,a,0,,514
12530,0.0,0,0,0.0,b,a,0,,515
190,0.0,0,35,2013.0,a,a,1,"Mar,Jun,Sept,Dec",516
240,4.0,2014,43,2010.0,a,c,1,"Jan,Apr,Jul,Oct",517
240,12.0,2010,0,0.0,a,a,0,,518
11190,10.0,2010,1,2011.0,a,a,1,"Jan,Apr,Jul,Oct",519
2370,0.0,0,45,2009.0,d,c,1,"Feb,May,Aug,Nov",520
1600,7.0,2013,40,2014.0,d,a,1,"Jan,Apr,Jul,Oct",521
170,0.0,0,18,2012.0,c,a,1,"Feb,May,Aug,Nov",522
960,2.0,2014,14,2010.0,d,c,1,"Jan,Apr,Jul,Oct",523
310,0.0,0,1,2013.0,a,a,1,"Jan,Apr,Jul,Oct",524
1380,0.0,0,5,2009.0,d,a,1,"Feb,May,Aug,Nov",525
10130,12.0,2015,0,0.0,d,c,0,,526
9650,0.0,0,9,2011.0,d,c,1,"Jan,Apr,Jul,Oct",527
150,5.0,2010,0,0.0,a,a,0,,528
17930,4.0,2013,44,2013.0,d,c,1,"Jan,Apr,Jul,Oct",529
14380,3.0,2013,0,0.0,a,a,0,,530
330,10.0,2010,0,0.0,d,a,0,,531
1920,0.0,0,0,0.0,d,c,0,,532
460,2.0,2008,1,2013.0,a,a,1,"Feb,May,Aug,Nov",533
4820,5.0,2006,5,2012.0,a,a,1,"Feb,May,Aug,Nov",534
4170,4.0,2004,0,0.0,d,c,0,,535
1310,3.0,2002,0,0.0,a,a,0,,536
18210,8.0,2008,22,2012.0,c,c,1,"Mar,Jun,Sept,Dec",537
130,0.0,0,35,2012.0,a,c,1,"Mar,Jun,Sept,Dec",538
1800,3.0,2012,0,0.0,d,c,0,,539
43260,0.0,0,0,0.0,a,c,0,,540
970,11.0,2010,0,0.0,a,c,0,,541
120,12.0,2012,0,0.0,a,a,0,,542
1430,9.0,2013,10,2011.0,a,c,1,"Mar,Jun,Sept,Dec",543
31640,0.0,0,0,0.0,d,c,0,,544
4080,1.0,2015,14,2012.0,a,a,1,"Jan,Apr,Jul,Oct",545
14140,0.0,0,27,2009.0,a,c,1,"Jan,Apr,Jul,Oct",546
1200,11.0,2010,0,0.0,a,a,0,,547
400,3.0,2003,0,0.0,a,a,0,,548
180,0.0,0,0,0.0,a,a,0,,549
6300,4.0,2003,0,0.0,a,c,0,,550
9940,6.0,2005,5,2011.0,d,c,1,"Feb,May,Aug,Nov",551
2560,9.0,2008,27,2009.0,a,a,1,"Jan,Apr,Jul,Oct",552
350,6.0,2012,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",553
190,4.0,2015,37,2009.0,a,c,1,"Jan,Apr,Jul,Oct",554
7820,0.0,0,34,2013.0,a,a,1,"Mar,Jun,Sept,Dec",555
10070,12.0,2011,9,2012.0,d,c,1,"Mar,Jun,Sept,Dec",556
530,0.0,0,45,2009.0,a,a,1,"Feb,May,Aug,Nov",557
770,0.0,0,0,0.0,c,c,0,,558
1120,8.0,2003,14,2011.0,d,a,1,"Jan,Apr,Jul,Oct",559
260,0.0,0,18,2011.0,a,a,1,"Jan,Apr,Jul,Oct",560
10060,4.0,2003,31,2012.0,d,c,1,"Jan,Apr,Jul,Oct",561
9680,2.0,2006,21,2011.0,d,c,1,"Jan,Apr,Jul,Oct",562
570,3.0,2013,0,0.0,a,c,0,,563
9730,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",564
730,3.0,2009,0,0.0,c,a,0,,565
140,6.0,2008,0,0.0,a,a,0,,566
5730,9.0,2013,0,0.0,d,c,0,,567
10410,12.0,2001,0,0.0,d,c,0,,568
5380,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",569
1930,12.0,2000,0,0.0,d,c,0,,570
17060,4.0,1990,13,2011.0,a,a,1,"Jan,Apr,Jul,Oct",571
500,0.0,0,0,0.0,d,a,0,,572
430,4.0,2007,0,0.0,d,a,0,,573
1190,0.0,0,5,2013.0,c,c,1,"Feb,May,Aug,Nov",574
90,12.0,2015,0,0.0,b,a,0,,575
8290,0.0,0,0,0.0,d,c,0,,576
380,10.0,2009,18,2011.0,d,a,1,"Mar,Jun,Sept,Dec",577
25460,0.0,0,0,0.0,c,c,0,,578
1240,8.0,2014,0,0.0,a,a,0,,579
250,4.0,1991,36,2013.0,a,a,1,"Mar,Jun,Sept,Dec",580
1360,8.0,2014,0,0.0,a,c,0,,581
1760,0.0,0,31,2011.0,a,a,1,"Feb,May,Aug,Nov",582
3510,0.0,0,0,0.0,a,c,0,,583
4620,9.0,2008,0,0.0,c,c,0,,584
17350,7.0,2011,0,0.0,d,c,0,,585
4380,0.0,0,27,2009.0,a,a,1,"Jan,Apr,Jul,Oct",586
2030,9.0,2003,0,0.0,a,c,0,,587
41580,11.0,2012,0,0.0,a,c,0,,588
3520,0.0,0,45,2012.0,c,c,1,"Jan,Apr,Jul,Oct",589
970,8.0,2009,48,2012.0,d,c,1,"Feb,May,Aug,Nov",590
3860,6.0,2007,32,2012.0,a,a,1,"Jan,Apr,Jul,Oct",591
11600,0.0,0,1,2013.0,a,a,1,"Jan,Apr,Jul,Oct",592
26720,0.0,0,0,0.0,a,a,0,,593
3550,10.0,2011,27,2010.0,a,a,1,"Jan,Apr,Jul,Oct",594
3430,0.0,0,0,0.0,a,a,0,,595
2920,8.0,2009,0,0.0,a,c,0,,596
3510,9.0,2007,21,2012.0,a,a,1,"Mar,Jun,Sept,Dec",597
4770,0.0,0,10,2014.0,a,c,1,"Mar,Jun,Sept,Dec",598
8110,9.0,2008,0,0.0,c,a,0,,599
1040,6.0,2014,0,0.0,d,a,0,,600
3940,12.0,2013,5,2013.0,d,c,1,"Feb,May,Aug,Nov",601
11210,12.0,2011,0,0.0,d,a,0,,602
9180,9.0,2012,0,0.0,a,c,0,,603
60,10.0,2008,18,2012.0,a,c,1,"Mar,Jun,Sept,Dec",604
1800,2.0,2012,45,2009.0,d,a,1,"Feb,May,Aug,Nov",605
70,11.0,2000,13,2010.0,a,a,1,"Jan,Apr,Jul,Oct",606
80,9.0,2008,0,0.0,c,a,0,,607
5160,9.0,1993,18,2011.0,d,a,1,"Jan,Apr,Jul,Oct",608
390,3.0,2009,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",609
3060,11.0,2005,31,2011.0,c,a,1,"Jan,Apr,Jul,Oct",610
450,12.0,2002,0,0.0,c,a,0,,611
790,7.0,2013,1,2011.0,a,c,1,"Jan,Apr,Jul,Oct",612
2400,4.0,2002,0,0.0,a,a,0,,613
380,2.0,2013,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",614
2110,0.0,0,38,2013.0,c,a,1,"Feb,May,Aug,Nov",615
34020,11.0,2012,40,2011.0,d,c,1,"Jan,Apr,Jul,Oct",616
10110,10.0,2012,1,2012.0,d,c,1,"Mar,Jun,Sept,Dec",617
18150,0.0,0,45,2009.0,c,a,1,"Feb,May,Aug,Nov",618
8900,3.0,2011,21,2011.0,a,a,1,"Jan,Apr,Jul,Oct",619
7780,11.0,1992,15,2009.0,d,c,1,"Feb,May,Aug,Nov",620
2080,9.0,2005,0,0.0,a,c,0,,621
1640,6.0,2006,0,0.0,c,a,0,,622
60,10.0,2007,0,0.0,a,a,0,,623
3790,6.0,2000,32,2012.0,a,a,1,"Mar,Jun,Sept,Dec",624
1640,8.0,2007,5,2013.0,a,a,1,"Feb,May,Aug,Nov",625
11240,0.0,0,0,0.0,d,a,0,,626
1370,2.0,2008,0,0.0,c,a,0,,627
3430,0.0,0,43,2011.0,d,c,1,"Jan,Apr,Jul,Oct",628
900,0.0,0,0,0.0,a,a,0,,629
1020,10.0,2001,0,0.0,d,a,0,,630
5370,0.0,0,38,2011.0,d,c,1,"Mar,Jun,Sept,Dec",631
1520,10.0,2008,35,2009.0,c,a,1,"Feb,May,Aug,Nov",632
330,10.0,2013,13,2010.0,a,c,1,"Feb,May,Aug,Nov",633
3100,10.0,2007,40,2012.0,c,c,1,"Mar,Jun,Sept,Dec",634
2920,4.0,2005,31,2011.0,a,a,1,"Jan,Apr,Jul,Oct",635
1120,0.0,0,10,2014.0,a,c,1,"Mar,Jun,Sept,Dec",636
1500,11.0,2011,13,2010.0,d,a,1,"Mar,Jun,Sept,Dec",637
9720,9.0,2008,5,2013.0,d,a,1,"Feb,May,Aug,Nov",638
230,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",639
6310,10.0,2007,0,0.0,d,a,0,,640
4290,10.0,1999,0,0.0,d,a,0,,641
8110,5.0,2003,0,0.0,c,c,0,,642
19700,10.0,2009,0,0.0,a,c,0,,643
90,6.0,2009,0,0.0,a,a,0,,644
9660,4.0,2013,5,2013.0,c,c,1,"Feb,May,Aug,Nov",645
1330,0.0,0,0,0.0,d,c,0,,646
1190,7.0,2006,13,2010.0,a,a,1,"Jan,Apr,Jul,Oct",647
9130,3.0,2006,0,0.0,d,c,0,,648
880,3.0,2006,13,2010.0,c,c,1,"Jan,Apr,Jul,Oct",649
40,9.0,2012,0,0.0,c,a,0,,650
1190,10.0,2007,40,2012.0,a,a,1,"Jan,Apr,Jul,Oct",651
30,11.0,2012,9,2012.0,a,c,1,"Mar,Jun,Sept,Dec",652
6680,2.0,2008,0,0.0,d,c,0,,653
1080,8.0,2006,0,0.0,a,a,0,,654
13710,6.0,2014,0,0.0,d,a,0,,655
1530,2.0,2000,0,0.0,a,c,0,,656
300,10.0,2010,40,2014.0,d,c,1,"Jan,Apr,Jul,Oct",657
560,10.0,2011,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",658
1400,12.0,2013,9,2013.0,d,c,1,"Mar,Jun,Sept,Dec",659
480,7.0,2010,27,2013.0,a,c,1,"Jan,Apr,Jul,Oct",660
7670,5.0,2015,0,0.0,a,c,0,,661
7060,12.0,2009,0,0.0,d,a,0,,662
2190,0.0,0,18,2011.0,a,a,1,"Feb,May,Aug,Nov",663
7780,10.0,2005,0,0.0,d,a,0,,664
3080,5.0,2007,0,0.0,c,c,0,,665
220,9.0,2007,0,0.0,a,a,0,,666
2220,0.0,0,40,2012.0,d,c,1,"Jan,Apr,Jul,Oct",667
9580,0.0,0,0,0.0,d,a,0,,668
12190,7.0,2013,31,2012.0,a,c,1,"Jan,Apr,Jul,Oct",669
720,4.0,2011,0,0.0,a,a,0,,670
1390,7.0,2012,0,0.0,a,a,0,,671
50,12.0,2001,0,0.0,a,a,0,,672
4180,8.0,2007,0,0.0,a,a,0,,673
3930,12.0,2013,27,2010.0,a,c,1,"Jan,Apr,Jul,Oct",674
4200,0.0,0,10,2011.0,d,c,1,"Feb,May,Aug,Nov",675
170,5.0,2011,0,0.0,a,c,0,,676
1880,12.0,2011,0,0.0,b,b,0,,677
7190,0.0,0,40,2011.0,d,c,1,"Jan,Apr,Jul,Oct",678
5210,9.0,1999,0,0.0,a,c,0,,679
350,4.0,2006,15,2010.0,a,c,1,"Jan,Apr,Jul,Oct",680
1400,0.0,0,0,0.0,d,c,0,,681
1700,0.0,0,0,0.0,c,a,0,,682
2220,4.0,2014,0,0.0,d,c,0,,683
10340,0.0,0,9,2011.0,d,c,1,"Mar,Jun,Sept,Dec",684
4170,10.0,2006,0,0.0,a,c,0,,685
400,0.0,0,25,2011.0,a,c,1,"Feb,May,Aug,Nov",686
1590,0.0,0,0,0.0,c,a,0,,687
1480,9.0,2013,5,2013.0,d,a,1,"Feb,May,Aug,Nov",688
630,9.0,2010,0,0.0,d,a,0,,689
360,4.0,2007,47,2009.0,a,a,1,"Jan,Apr,Jul,Oct",690
530,0.0,0,30,0.0,a,a,0,,691
17020,11.0,2006,0,0.0,d,a,0,,692
2700,0.0,0,40,2011.0,d,a,1,"Jan,Apr,Jul,Oct",693
9310,11.0,2012,13,2010.0,d,c,1,"Mar,Jun,Sept,Dec",694
1340,0.0,0,35,2009.0,d,c,1,"Feb,May,Aug,Nov",695
460,9.0,2002,33,2009.0,c,a,1,"Mar,Jun,Sept,Dec",696
3400,12.0,2005,14,2013.0,a,a,1,"Jan,Apr,Jul,Oct",697
3890,0.0,0,0,0.0,a,a,0,,698
2230,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",699
1460,0.0,0,0,0.0,a,b,0,,700
4350,0.0,0,0,0.0,a,a,0,,701
18280,11.0,2010,0,0.0,a,a,0,,702
170,3.0,2009,5,2013.0,c,a,1,"Feb,May,Aug,Nov",703
8360,0.0,0,5,2013.0,a,c,1,"Mar,Jun,Sept,Dec",704
6320,11.0,2003,0,0.0,d,c,0,,705
18910,0.0,0,1,2011.0,c,c,1,"Jan,Apr,Jul,Oct",706
5590,0.0,0,0,0.0,c,c,0,,707
25580,4.0,2011,0,0.0,a,c,0,,708
120,4.0,2013,0,0.0,c,a,0,,709
6340,4.0,2004,14,2013.0,d,c,1,"Jan,Apr,Jul,Oct",710
12940,9.0,2014,5,2013.0,a,c,1,"Jan,Apr,Jul,Oct",711
330,11.0,2008,40,2014.0,a,a,1,"Mar,Jun,Sept,Dec",712
40,0.0,0,45,2011.0,c,a,1,"Feb,May,Aug,Nov",713
6420,4.0,2013,0,0.0,d,c,0,,714
4400,9.0,2012,0,0.0,a,c,0,,715
390,3.0,2014,37,2009.0,a,a,1,"Jan,Apr,Jul,Oct",716
950,2.0,2015,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",717
27550,4.0,2008,0,0.0,a,a,0,,718
14920,4.0,2001,0,0.0,a,c,0,,719
1900,10.0,2008,40,2011.0,d,c,1,"Jan,Apr,Jul,Oct",720
2670,3.0,2014,0,0.0,a,a,0,,721
1690,0.0,0,0,0.0,a,c,0,,722
1040,9.0,2011,0,0.0,a,a,0,,723
1890,0.0,0,31,2011.0,d,c,1,"Jan,Apr,Jul,Oct",724
350,6.0,2014,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",725
360,6.0,2015,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",726
1660,4.0,2006,45,2009.0,a,c,1,"Feb,May,Aug,Nov",727
5880,11.0,2010,0,0.0,d,c,0,,728
390,5.0,2013,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",729
1020,0.0,0,22,2010.0,d,c,1,"Feb,May,Aug,Nov",730
280,0.0,0,37,2009.0,a,c,1,"Jan,Apr,Jul,Oct",731
17450,10.0,2013,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",732
2200,6.0,2012,0,0.0,a,a,0,,733
1120,9.0,2008,0,0.0,a,a,0,,734
240,11.0,2012,0,0.0,a,a,0,,735
560,2.0,2015,35,2009.0,d,c,1,"Feb,May,Aug,Nov",736
2330,0.0,0,48,2011.0,a,a,1,"Feb,May,Aug,Nov",737
750,11.0,2003,18,2009.0,c,a,1,"Feb,May,Aug,Nov",738
5320,4.0,2005,1,2012.0,a,a,1,"Jan,Apr,Jul,Oct",739
2280,0.0,0,0,0.0,a,c,0,,740
43290,8.0,2013,0,0.0,a,a,0,,741
8390,0.0,0,0,0.0,a,a,0,,742
17390,0.0,0,40,2011.0,d,c,1,"Jan,Apr,Jul,Oct",743
1300,2.0,2008,0,0.0,a,a,0,,744
1590,9.0,2014,0,0.0,a,c,0,,745
270,6.0,2013,0,0.0,a,a,0,,746
210,7.0,2005,5,2013.0,d,c,1,"Feb,May,Aug,Nov",747
8920,2.0,2012,45,2009.0,d,c,1,"Feb,May,Aug,Nov",748
3000,0.0,0,13,2015.0,a,a,1,"Jan,Apr,Jul,Oct",749
460,12.0,2012,40,2011.0,a,a,1,"Jan,Apr,Jul,Oct",750
3470,0.0,0,40,2014.0,a,c,1,"Jan,Apr,Jul,Oct",751
290,0.0,0,40,2011.0,a,c,1,"Jan,Apr,Jul,Oct",752
20230,6.0,2015,31,2012.0,a,a,1,"Jan,Apr,Jul,Oct",753
1150,3.0,2015,10,2014.0,a,c,1,"Jan,Apr,Jul,Oct",754
2080,12.0,2012,18,2011.0,c,c,1,"Mar,Jun,Sept,Dec",755
3390,5.0,2003,0,0.0,a,a,0,,756
330,4.0,2007,40,2011.0,a,c,1,"Mar,Jun,Sept,Dec",757
200,10.0,2013,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",758
4650,0.0,0,37,2009.0,a,a,1,"Feb,May,Aug,Nov",759
3660,4.0,2000,22,2012.0,d,c,1,"Mar,Jun,Sept,Dec",760
1320,3.0,2007,13,2010.0,d,a,1,"Jan,Apr,Jul,Oct",761
560,0.0,0,0,0.0,b,b,0,,762
4840,0.0,0,48,2012.0,c,c,1,"Jan,Apr,Jul,Oct",763
190,0.0,0,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",764
7710,4.0,1999,31,2009.0,d,c,1,"Jan,Apr,Jul,Oct",765
4460,9.0,2014,0,0.0,d,c,0,,766
830,0.0,0,14,2011.0,c,a,1,"Jan,Apr,Jul,Oct",767
3270,0.0,0,31,2013.0,d,c,1,"Jan,Apr,Jul,Oct",768
2830,12.0,2007,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",769
3680,11.0,2013,10,2011.0,d,c,1,"Mar,Jun,Sept,Dec",770
4570,1.0,2010,0,0.0,a,c,0,,771
2610,0.0,0,37,2013.0,d,a,1,"Jan,Apr,Jul,Oct",772
690,4.0,2010,0,0.0,a,a,0,,773
12900,1.0,2011,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",774
6030,4.0,2015,0,0.0,d,c,0,,775
240,0.0,0,0,0.0,a,a,0,,776
820,0.0,0,13,2010.0,a,c,1,"Jan,Apr,Jul,Oct",777
8220,4.0,2007,0,0.0,a,a,0,,778
340,9.0,2012,0,0.0,a,a,0,,779
2880,0.0,0,0,0.0,a,a,0,,780
4130,4.0,2012,0,0.0,d,a,0,,781
300,9.0,2001,14,2013.0,c,a,1,"Jan,Apr,Jul,Oct",782
1660,0.0,0,0,0.0,a,a,0,,783
340,0.0,0,0,0.0,a,a,0,,784
7820,11.0,2006,27,2013.0,a,c,1,"Feb,May,Aug,Nov",785
18450,12.0,2011,0,0.0,a,a,0,,786
340,10.0,2013,32,2013.0,a,c,1,"Jan,Apr,Jul,Oct",787
500,5.0,2004,0,0.0,a,a,0,,788
320,9.0,2012,40,2012.0,d,a,1,"Jan,Apr,Jul,Oct",789
8970,3.0,2008,14,2012.0,a,a,1,"Jan,Apr,Jul,Oct",790
2850,3.0,2008,0,0.0,a,a,0,,791
960,9.0,2011,31,2012.0,d,c,1,"Mar,Jun,Sept,Dec",792
2040,6.0,2009,0,0.0,a,a,0,,793
5040,4.0,2005,0,0.0,d,c,0,,794
14720,3.0,2006,27,2013.0,d,c,1,"Jan,Apr,Jul,Oct",795
330,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",796
1490,4.0,2007,0,0.0,a,a,0,,797
5950,0.0,0,0,0.0,a,c,0,,798
7740,10.0,2007,10,2014.0,a,a,1,"Jan,Apr,Jul,Oct",799
1750,3.0,2009,9,0.0,a,c,0,,800
4770,0.0,0,0,0.0,a,a,0,,801
1830,3.0,2007,0,0.0,c,c,0,,802
5230,11.0,2013,9,2013.0,c,a,1,"Feb,May,Aug,Nov",803
990,0.0,0,0,0.0,b,c,0,,804
4130,1.0,2011,0,0.0,a,c,0,,805
770,9.0,2012,0,0.0,a,a,0,,806
12270,0.0,0,0,0.0,d,a,0,,807
9040,4.0,2015,0,0.0,d,c,0,,808
1590,10.0,2012,40,0.0,a,a,0,,809
17580,0.0,0,34,2011.0,c,c,1,"Jan,Apr,Jul,Oct",810
24600,10.0,2006,0,0.0,a,a,0,,811
3560,0.0,0,35,2009.0,c,a,1,"Mar,Jun,Sept,Dec",812
10930,11.0,2009,0,0.0,d,a,0,,813
1680,11.0,2007,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",814
14550,0.0,0,18,2012.0,d,c,1,"Jan,Apr,Jul,Oct",815
1720,0.0,0,31,2013.0,c,c,1,"Jan,Apr,Jul,Oct",816
110,11.0,2012,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",817
150,9.0,2009,35,2009.0,a,a,1,"Mar,Jun,Sept,Dec",818
170,0.0,0,48,2012.0,d,c,1,"Feb,May,Aug,Nov",819
10430,0.0,0,0,0.0,d,c,0,,820
250,0.0,0,0,0.0,a,c,0,,821
450,0.0,0,45,2009.0,a,a,1,"Feb,May,Aug,Nov",822
20680,0.0,0,0,0.0,a,c,0,,823
9000,4.0,2002,0,0.0,d,c,0,,824
2360,12.0,2010,36,2009.0,a,a,1,"Jan,Apr,Jul,Oct",825
2410,0.0,0,31,2013.0,b,c,1,"Feb,May,Aug,Nov",826
610,0.0,0,14,2011.0,c,a,1,"Jan,Apr,Jul,Oct",827
80,10.0,2011,14,2011.0,c,a,1,"Jan,Apr,Jul,Oct",828
670,9.0,2008,10,2014.0,a,a,1,"Jan,Apr,Jul,Oct",829
2010,7.0,2013,0,0.0,d,a,0,,830
1140,11.0,2012,0,0.0,d,a,0,,831
14110,4.0,2007,0,0.0,a,a,0,,832
5670,9.0,2009,0,0.0,d,c,0,,833
2620,0.0,0,18,2010.0,a,c,1,"Feb,May,Aug,Nov",834
3110,11.0,2009,0,0.0,a,a,0,,835
7580,4.0,2013,0,0.0,a,a,0,,836
5080,3.0,2013,0,0.0,d,c,0,,837
8090,0.0,0,5,2013.0,a,c,1,"Feb,May,Aug,Nov",838
1090,0.0,0,13,2009.0,a,a,1,"Jan,Apr,Jul,Oct",839
2070,0.0,0,0,0.0,a,c,0,,840
170,0.0,0,25,2012.0,a,c,1,"Jan,Apr,Jul,Oct",841
40,8.0,2009,5,2012.0,c,c,1,"Feb,May,Aug,Nov",842
350,12.0,2015,0,0.0,a,c,0,,843
20130,9.0,2007,0,0.0,a,c,0,,844
680,3.0,2006,0,0.0,a,a,0,,845
2070,4.0,2007,27,2009.0,a,a,1,"Jan,Apr,Jul,Oct",846
8050,0.0,0,0,0.0,a,a,0,,847
